제목,장소명,주소,위도,경도,source_url,데이터출처,위치정보출처
SKY 캐슬,소노펠리체 빌리지 비발디파크,강원도 홍천군 서면 한치골길 541-123,37.665888,127.68403,,KCISA,KCISA
THE K2,북서울꿈의숲,서울 강북구 월계로 173,37.62360651,127.0415725,https://ys-dl.tistory.com/entry/%EB%8D%94K2-%EC%B4%AC%EC%98%81%EC%A7%80-%EC%84%9C%EC%9A%B8-12%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4,YSDL,KAKAO
THE K2,서울숲,서울 성동구 성수동1가 678-1,37.54432223,127.0376178,https://ys-dl.tistory.com/entry/%EB%8D%94K2-%EC%B4%AC%EC%98%81%EC%A7%80-%EC%84%9C%EC%9A%B8-12%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4,YSDL,KAKAO
VIP,청아공원기독교전용관,경기도 고양시 일산동구 은마길 129,37.719031,126.80572,,KCISA,KCISA
VIP,재인폭포,경기도 연천군 연천읍 부곡리 193,38.076823,127.14318,,KCISA,KCISA
VIP,화이트블럭,경기도 파주시 탄현면 헤이리마을길 72,37.7889189,126.699592,,KCISA,KCISA
VIP,사우스케이프오너스클럽,경상남도 남해군 창선면 흥선로 1545,34.836501,128.07449,,KCISA,KCISA
VIP,씨네시티빌딩,서울특별시 강남구 도산대로 323,37.522851,127.037,,KCISA,KCISA
VIP,에이스프라자,서울특별시 강서구 마곡동로 61,37.560551,126.83313,,KCISA,KCISA
VIP,김포국제공항,서울특별시 강서구 하늘길 112,37.558655,126.79228,,KCISA,KCISA
VIP,반포대교,서울특별시 서초구 반포동 반포대교,37.512187,126.9976,,KCISA,KCISA
VIP,동호대교,서울특별시 성동구 옥수동,37.535804,127.02145,,KCISA,KCISA
VIP,한양대학교 서울캠퍼스,서울특별시 성동구 왕십리로 222,37.557309,127.04528,,KCISA,KCISA
VIP,서강대교,서울특별시 영등포구 여의도동 서강대교,37.536911,126.92495,,KCISA,KCISA
VIP,등대사진관,서울특별시 용산구 이촌로29길 29 1층,37.524863,126.96035,,KCISA,KCISA
VIP,청계천,서울특별시 종로구 서린동 148,37.569205,126.97791,,KCISA,KCISA
VIP,인천국제공항,인천광역시 중구 공항로 272,37.44919,126.4514,,KCISA,KCISA
W(더블유),MBC 경남홀,경남 창원시 마산회원구 양덕서9길 11-11,35.22375291,128.5783775,https://ys-dl.tistory.com/entry/W-%EC%B4%AC%EC%98%81%EC%A7%80-%EC%84%9C%EC%9A%B8-21%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4,YSDL,KAKAO
W(더블유),옹달샘공원,경기 화성시 동탄구 반송동 119,37.19749766,127.0766764,https://ys-dl.tistory.com/entry/W-%EC%B4%AC%EC%98%81%EC%A7%80-%EC%84%9C%EC%9A%B8-21%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4,YSDL,KAKAO
W(더블유),일산호수공원,경기도 고양시 일산동구 호수로 731,37.658769,126.76252,,KCISA,KCISA
W(더블유),고양종합운동장,경기도 고양시 일산서구 중앙로 1601,37.67639,126.7431,,KCISA,KCISA
W(더블유),센터필드WEST,서울특별시 강남구 테헤란로 231,37.502965,127.04145,,KCISA,KCISA
W(더블유),강동경희대학교병원,서울특별시 강동구 동남로 892,37.55283,127.1572,,KCISA,KCISA
W(더블유),강동아트센터.강동경희대병원,서울특별시 강동구 명일2동 강동아트센터.강동경희대병원 정류장,37.552293,127.1561,,KCISA,KCISA
W(더블유),오피시아빌딩,서울특별시 종로구 새문안로 92,37.569825,126.97489,,KCISA,KCISA
W(더블유),익산 교도소 세트장,전라북도 익산시 성당면 함낭로 207,36.069334,126.93158,,KCISA,KCISA
W(더블유),씨네Q 전주영화의거리점,전라북도 전주시 완산구 전주객사4길 74-12,35.821047,127.14368,,KCISA,KCISA
가면,일산호수공원,경기도 고양시 일산동구 호수로 731,37.658769,126.76252,,KCISA,KCISA
가면,체인지업캠퍼스 양평캠프,경기도 양평군 용문면 연수로 209,37.4999032,127.575543,,KCISA,KCISA
가면,벽초지수목원,경기도 파주시 광탄면 부흥로 242,37.800977,126.873712,,KCISA,KCISA
가면,서울대학교,서울특별시 관악구 관악로 1,37.462256,126.95428,,KCISA,KCISA
가면,서울특별시 보라매병원,서울특별시 동작구 보라매로5길 20,37.493287,126.92424,,KCISA,KCISA
가면,코스콤빌딩,서울특별시 영등포구 여의나루로4길 21,37.521626,126.92837,,KCISA,KCISA
가면,담양 관방제림,전라남도 담양군 담양읍 객사7길 37,35.3234778,126.991321,,KCISA,KCISA
가면,죽녹원,전라남도 담양군 담양읍 죽녹원로 119,35.326613,126.985409,,KCISA,KCISA
가면,메타세쿼이아 가로수길,전라남도 담양군 담양읍 학동리 633,35.3251724,127.009247,,KCISA,KCISA
가슴이 뛴다,궁뜰어린이공원,서울 서대문구 연희동 123-5,37.56900586,126.9304129,https://ys-dl.tistory.com/entry/%EA%B0%80%EC%8A%B4%EC%9D%B4-%EB%9B%B4%EB%8B%A4-%EC%B4%AC%EC%98%81%EC%A7%80-6%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
가슴이 뛴다,한강,서울 영등포구 여의도동,37.52508922,126.9475451,https://ys-dl.tistory.com/entry/%EA%B0%80%EC%8A%B4%EC%9D%B4-%EB%9B%B4%EB%8B%A4-%EC%B4%AC%EC%98%81%EC%A7%80-6%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
가슴이 뛴다,광화문광장,서울 종로구 세종로 1-68,37.57260286,126.9769164,https://ys-dl.tistory.com/entry/%EA%B0%80%EC%8A%B4%EC%9D%B4-%EB%9B%B4%EB%8B%A4-%EC%B4%AC%EC%98%81%EC%A7%80-6%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
가슴이 뛴다,연지공원,경남 김해시 금관대로1368번길 7,35.24638179,128.8688204,https://ys-dl.tistory.com/entry/%EA%B0%80%EC%8A%B4%EC%9D%B4-%EB%9B%B4%EB%8B%A4-%EC%B4%AC%EC%98%81%EC%A7%80-6%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
가슴이 뛴다,낙산공원,서울 종로구 낙산길 41,37.58056967,127.0075218,https://ys-dl.tistory.com/entry/%EA%B0%80%EC%8A%B4%EC%9D%B4-%EB%9B%B4%EB%8B%A4-%EC%B4%AC%EC%98%81%EC%A7%80-6%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
가슴이 뛴다,오동근린공원,서울 성북구 화랑로13가길 100,37.60997441,127.0419681,https://ys-dl.tistory.com/entry/%EA%B0%80%EC%8A%B4%EC%9D%B4-%EB%9B%B4%EB%8B%A4-%EC%B4%AC%EC%98%81%EC%A7%80-6%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
가슴이 뛴다,미메시스 아트 뮤지엄,경기 파주시 문발로 253,37.71679273,126.6889188,https://ys-dl.tistory.com/entry/%EA%B0%80%EC%8A%B4%EC%9D%B4-%EB%9B%B4%EB%8B%A4-%EC%B4%AC%EC%98%81%EC%A7%80-6%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
가슴이 뛴다,병목안시민공원,경기 안양시 만안구 안양동 산 82-2,37.38471141,126.9089477,https://ys-dl.tistory.com/entry/%EA%B0%80%EC%8A%B4%EC%9D%B4-%EB%9B%B4%EB%8B%A4-%EC%B4%AC%EC%98%81%EC%A7%80-6%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
가슴이 뛴다,에버랜드,경기 용인시 처인구 포곡읍 에버랜드로 199,37.29310112,127.2021983,https://ys-dl.tistory.com/entry/%EA%B0%80%EC%8A%B4%EC%9D%B4-%EB%9B%B4%EB%8B%A4-%EC%B4%AC%EC%98%81%EC%A7%80-6%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
가슴이 뛴다,유기방가옥,충남 서산시 운산면 이문안길 72-10,36.8246838,126.5733718,https://ys-dl.tistory.com/entry/%EA%B0%80%EC%8A%B4%EC%9D%B4-%EB%9B%B4%EB%8B%A4-%EC%B4%AC%EC%98%81%EC%A7%80-6%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
가슴이 뛴다,삼봉해수욕장,충남 태안군 안면읍 삼봉길 209-3,36.57042887,126.3154324,https://ys-dl.tistory.com/entry/%EA%B0%80%EC%8A%B4%EC%9D%B4-%EB%9B%B4%EB%8B%A4-%EC%B4%AC%EC%98%81%EC%A7%80-6%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
가슴이 뛴다,용문사,경북 예천군 용문면 용문사길 285-30,36.73110707,128.3696574,https://ys-dl.tistory.com/entry/%EA%B0%80%EC%8A%B4%EC%9D%B4-%EB%9B%B4%EB%8B%A4-%EC%B4%AC%EC%98%81%EC%A7%80-6%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
가슴이 뛴다,합천영상테마파크,경남 합천군 용주면 합천호수로 757,35.54875124,128.0718461,https://ys-dl.tistory.com/entry/%EA%B0%80%EC%8A%B4%EC%9D%B4-%EB%9B%B4%EB%8B%A4-%EC%B4%AC%EC%98%81%EC%A7%80-6%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
가시리잇고,한국의 집,서울특별시 중구 퇴계로36길 10,37.560304,126.99471,,KCISA,KCISA
가족x멜로,난지한강공원,서울 마포구 상암동 495-72,37.56703991,126.8756078,https://ys-dl.tistory.com/entry/%EA%B0%80%EC%A1%B1x%EB%A9%9C%EB%A1%9C-%EC%B4%AC%EC%98%81%EC%A7%80-8%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
가족x멜로,경의선숲길,서울 마포구 동교동 190-1,37.55880348,126.9253385,https://ys-dl.tistory.com/entry/%EA%B0%80%EC%A1%B1x%EB%A9%9C%EB%A1%9C-%EC%B4%AC%EC%98%81%EC%A7%80-8%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
가족x멜로,백범광장,서울 중구 회현동1가 100-115,37.55482844,126.9792487,https://ys-dl.tistory.com/entry/%EA%B0%80%EC%A1%B1x%EB%A9%9C%EB%A1%9C-%EC%B4%AC%EC%98%81%EC%A7%80-8%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
가족x멜로,남산예장공원,서울 중구 주자동 5-22,37.56048259,126.9888302,https://ys-dl.tistory.com/entry/%EA%B0%80%EC%A1%B1x%EB%A9%9C%EB%A1%9C-%EC%B4%AC%EC%98%81%EC%A7%80-8%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
가족x멜로,서울광장,서울 중구 태평로1가 54-3,37.5656726,126.9779689,https://ys-dl.tistory.com/entry/%EA%B0%80%EC%A1%B1x%EB%A9%9C%EB%A1%9C-%EC%B4%AC%EC%98%81%EC%A7%80-8%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
가족x멜로,봉은사,충북 충주시 소태면 주치길 135-45,37.12329264,127.8419079,https://ys-dl.tistory.com/entry/%EA%B0%80%EC%A1%B1x%EB%A9%9C%EB%A1%9C-%EC%B4%AC%EC%98%81%EC%A7%80-8%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
가족x멜로,일산문화광장,경기 고양시 일산동구 장항동 845,37.65859623,126.7708021,https://ys-dl.tistory.com/entry/%EA%B0%80%EC%A1%B1x%EB%A9%9C%EB%A1%9C-%EC%B4%AC%EC%98%81%EC%A7%80-8%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
가족x멜로,금진해변,강원특별자치도 강릉시 옥계면 금진리,37.63894835,129.0442585,https://ys-dl.tistory.com/entry/%EA%B0%80%EC%A1%B1x%EB%A9%9C%EB%A1%9C-%EC%B4%AC%EC%98%81%EC%A7%80-8%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
가족계획,당산생각의벙커,충북 청주시 상당구 문화동 6-12,36.63496937,127.4937436,https://ys-dl.tistory.com/entry/%EA%B0%80%EC%A1%B1%EA%B3%84%ED%9A%8D-%EC%B4%AC%EC%98%81%EC%A7%80-17%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
가족끼리 왜 이래,삼순이 계단,서울특별시 중구 남산공원길 649,37.554717,126.98177,,KCISA,KCISA
가화만사성,낙산사,강원도 양양군 강현면 낙산사로 100,38.124649,128.62804,,KCISA,KCISA
가화만사성,일산호수공원,경기도 고양시 일산동구 호수로 731,37.658769,126.76252,,KCISA,KCISA
가화만사성,가톨릭관동대학교 국제성모병원,인천광역시 서구 심곡로100번길 25,37.542425,126.68384,,KCISA,KCISA
각시탈,운현궁 양관,서울특별시 종로구 삼일대로 460,37.576111,126.987749,,KCISA,KCISA
간 떨어지는 동거,웨스턴돔,경기도 고양시 일산동구 정발산로42번길 24,37.654629,126.77282,,KCISA,KCISA
간 떨어지는 동거,광명동굴,경기도 광명시 가학로85번길 142,37.4246505,126.863428,,KCISA,KCISA
간 떨어지는 동거,수원화성박물관,경기도 수원시 팔달구 창룡대로 21,37.282658,127.01881,,KCISA,KCISA
간 떨어지는 동거,메이크샵,경기도 파주시 광인사길 209,37.716759,126.68768,,KCISA,KCISA
간 떨어지는 동거,헤이리 예술마을,경기도 파주시 탄현면 헤이리마을길 70-21,37.788146,126.698883,,KCISA,KCISA
간 떨어지는 동거,아지동 테마파크,경기도 파주시 탄현면 헤이리마을길 70-21 헤이리예술마을,37.791748,126.69639,,KCISA,KCISA
간 떨어지는 동거,퍼스트가든,경기도 파주시 탑삭골길 260,37.7321551,126.793933,,KCISA,KCISA
간 떨어지는 동거,문경새재촬영장 (오픈세트장),경상북도 문경시 문경읍 새재로 1037,36.771097,128.073937,,KCISA,KCISA
간 떨어지는 동거,영동대로,서울특별시 강남구 삼성동,37.51369,127.0605,,KCISA,KCISA
간 떨어지는 동거,북스리브로 구로점,서울특별시 구로구 구로중앙로 152,37.500872,126.88298,,KCISA,KCISA
간 떨어지는 동거,서울과학기술대학교,서울특별시 노원구 공릉로 232,37.629632,127.07845,,KCISA,KCISA
간 떨어지는 동거,가온문화공원,서울특별시 마포구 상암동 1594,37.58181,126.88765,,KCISA,KCISA
간 떨어지는 동거,성미산로23길,서울특별시 마포구 성미산로23길,37.565007,126.92083,,KCISA,KCISA
간 떨어지는 동거,어울마당로,서울특별시 마포구 어울마당로,37.55003,126.92113,,KCISA,KCISA
간 떨어지는 동거,구룡근린공원,서울특별시 마포구 월드컵북로 456,37.582996,126.88385,,KCISA,KCISA
간 떨어지는 동거,월드컵북로54길,서울특별시 마포구 월드컵북로54길 25 상암DMC 푸르지오시티,37.581631,126.88829,,KCISA,KCISA
간 떨어지는 동거,무대륙,서울특별시 마포구 토정로5길 12,37.545927,126.91843,,KCISA,KCISA
간 떨어지는 동거,서강대교,서울특별시 영등포구 여의도동 서강대교,37.536911,126.92495,,KCISA,KCISA
간 떨어지는 동거,원효대교,서울특별시 영등포구 여의도동 원효대교,37.527046,126.94571,,KCISA,KCISA
간 떨어지는 동거,인천국제공항,인천광역시 중구 공항로 272,37.44919,126.4514,,KCISA,KCISA
간 떨어지는 동거,메타세쿼이아 가로수길,전라남도 담양군 담양읍 학동리 633,35.3251724,127.009247,,KCISA,KCISA
간 떨어지는 동거,광한루원,전라북도 남원시 요천로 1447,35.403918,127.379758,,KCISA,KCISA
간 떨어지는 동거,은행로,전라북도 전주시 완산구 은행로 75-2,35.81319,127.1529,,KCISA,KCISA
간 떨어지는 동거,태조로,전라북도 전주시 완산구 태조로 37,35.814171,127.15061,,KCISA,KCISA
간 떨어지는 동거,향교길,전라북도 전주시 완산구 향교길 105,35.812052,127.15541,,KCISA,KCISA
간 떨어지는 동거,선샤인스튜디오,충청남도 논산시 연무읍 봉황로 90,36.102539,127.10657,,KCISA,KCISA
간택 - 여인들의 전쟁,광한루원,전라북도 남원시 요천로 1447,35.403918,127.379758,,KCISA,KCISA
감사합니다,스카이아트홀,서울 강서구 화곡로63길 65,37.55797393,126.8491892,https://ys-dl.tistory.com/entry/%EA%B0%90%EC%82%AC%ED%95%A9%EB%8B%88%EB%8B%A4-%EC%B4%AC%EC%98%81%EC%A7%80-7%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
감사합니다,여의도공원,서울 영등포구 여의공원로 68,37.52613492,126.9223482,https://ys-dl.tistory.com/entry/%EA%B0%90%EC%82%AC%ED%95%A9%EB%8B%88%EB%8B%A4-%EC%B4%AC%EC%98%81%EC%A7%80-7%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
감사합니다,여의도한강공원,서울 영등포구 여의도동 85,37.5263886,126.9351293,https://ys-dl.tistory.com/entry/%EA%B0%90%EC%82%AC%ED%95%A9%EB%8B%88%EB%8B%A4-%EC%B4%AC%EC%98%81%EC%A7%80-7%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
감사합니다,노들섬,서울 용산구 양녕로 445,37.51766014,126.9580339,https://ys-dl.tistory.com/entry/%EA%B0%90%EC%82%AC%ED%95%A9%EB%8B%88%EB%8B%A4-%EC%B4%AC%EC%98%81%EC%A7%80-7%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
감사합니다,MBC 문화동산,경기 양주시 만송로 394-104,37.79144207,127.1007849,https://ys-dl.tistory.com/entry/%EA%B0%90%EC%82%AC%ED%95%A9%EB%8B%88%EB%8B%A4-%EC%B4%AC%EC%98%81%EC%A7%80-7%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
감사합니다,도성사,경기 포천시 화현면 화동로596번길 90,37.9141207,127.3164841,https://ys-dl.tistory.com/entry/%EA%B0%90%EC%82%AC%ED%95%A9%EB%8B%88%EB%8B%A4-%EC%B4%AC%EC%98%81%EC%A7%80-7%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
감자연구소,선녀바위해변,인천 영종구 을왕동 678-188,37.43947594,126.3787082,https://ys-dl.tistory.com/entry/%EA%B0%90%EC%9E%90%EC%97%B0%EA%B5%AC%EC%86%8C-%EC%B4%AC%EC%98%81%EC%A7%80-4%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
감자연구소,장경사,경기 광주시 남한산성면 남한산성로 676,37.47513847,127.1978185,https://ys-dl.tistory.com/entry/%EA%B0%90%EC%9E%90%EC%97%B0%EA%B5%AC%EC%86%8C-%EC%B4%AC%EC%98%81%EC%A7%80-4%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
감자연구소,삼포해수욕장,강원특별자치도 고성군 죽왕면 삼포리,38.31537437,128.5350966,https://ys-dl.tistory.com/entry/%EA%B0%90%EC%9E%90%EC%97%B0%EA%B5%AC%EC%86%8C-%EC%B4%AC%EC%98%81%EC%A7%80-4%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
갑동이,에버랜드,경기도 용인시 처인구 포곡읍 에버랜드로 199,37.2896511,127.217242,,KCISA,KCISA
강남 비-사이드,코엑스,서울 강남구 영동대로 513,37.51182418,127.0591586,https://ys-dl.tistory.com/entry/%EA%B0%95%EB%82%A8%EB%B9%84-%EC%82%AC%EC%9D%B4%EB%93%9C-%EC%B4%AC%EC%98%81%EC%A7%80-1%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
강매강,서대문형무소역사관,서울 서대문구 통일로 251,37.57460869,126.9556122,https://ys-dl.tistory.com/entry/%EA%B0%95%EB%A7%A4%EA%B0%95-%EC%B4%AC%EC%98%81%EC%A7%80-15%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
강매강,여의도한강공원,서울 영등포구 여의도동 85,37.5263886,126.9351293,https://ys-dl.tistory.com/entry/%EA%B0%95%EB%A7%A4%EA%B0%95-%EC%B4%AC%EC%98%81%EC%A7%80-15%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
강매강,도림천,서울 관악구 신림동 808-1,37.47177609,126.9338222,https://ys-dl.tistory.com/entry/%EA%B0%95%EB%A7%A4%EA%B0%95-%EC%B4%AC%EC%98%81%EC%A7%80-15%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
강매강,미메시스 아트 뮤지엄,경기 파주시 문발로 253,37.71679273,126.6889188,https://ys-dl.tistory.com/entry/%EA%B0%95%EB%A7%A4%EA%B0%95-%EC%B4%AC%EC%98%81%EC%A7%80-15%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
강매강,달맞이공원 해내림광장,경기 고양시 일산동구 풍동 1228,37.67426069,126.7995139,https://ys-dl.tistory.com/entry/%EA%B0%95%EB%A7%A4%EA%B0%95-%EC%B4%AC%EC%98%81%EC%A7%80-15%EA%B3%B3%EC%9D%84-%EC%95%8C%EB%A0%A4%EB%93%9C%EB%A6%BD%EB%8B%88%EB%8B%A4%EC%97%85%EB%8D%B0%EC%9D%B4%ED%8A%B8%EC%A4%91,YSDL,KAKAO
